log_date,country,nth_event,avg_sec,player_count
2026-07-12,GB,1-12001_INTRO_DIRECT_ENTRY_START,7.7,15
2026-07-12,GB,1-INTRO_LOGIN,6.3,15
2026-07-12,GB,1-INTRO_FB_FRIEND_FINISH,4.9,15
2026-07-12,GB,1-12002_INTRO_DIRECT_ENTRY_END,10.5,15
2026-07-12,GB,1-2100_GAMEPLAY_START,10.4,15
2026-07-12,GB,1-ALL_LOAD_INTRO_START,2.3,15
2026-07-12,GB,1-6030_USER_CITY_STATUS,7.4,15
2026-07-12,GB,1-6020_USER_CURRENT_LEVEL,7.4,15
2026-07-12,GB,1-INTRO_FB_ENTRY_POINT_FINISH,4.3,15
2026-07-12,GB,1-INTRO_SIGNED_PLAYER_INFO,3.5,15
2026-07-12,GB,1-2110_TUTO_INGAME_INTRO,13.4,15
2026-07-12,GB,1-INTRO_OBJECT_POOL_FINISH,5.1,15
2026-07-12,GB,1-6011_USER_TICKET_BALANCE,7.3,15
2026-07-12,GB,1-1000_LOGIN_COMPLETE,6.9,15
2026-07-12,GB,1-INTRO_BUNDLE,3.5,15
2026-07-12,GB,1-ALL_LOAD_FB,1.3,15
2026-07-12,GB,1-INTRO_FB_FRIEND,3.5,15
2026-07-12,GB,1-INTRO_GAME_DATA,3.7,15
2026-07-12,GB,1-ALL_LOAD_INTRO_FINISH,2.6,15
2026-07-12,GB,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,4.4,15
2026-07-12,GB,1-INTRO_FB_ENTRY_DATA_FINISH,4.7,15
2026-07-12,GB,1-9400_GOLD_TRANSACTION_LOG,6.7,15
2026-07-12,GB,1-2141_TUTO_STEP_COMPLETE,23.3,14
2026-07-12,GB,1-2150_GAMEPLAY_NRU_CARD_MATCH,17.4,9
2026-07-12,GB,1-9990_PLAY_FIRST_TOUCH,17.1,9
2026-07-12,GB,1-9402_HAMMER_TRANSACTION_LOG,27.6,8
2026-07-12,GB,1-2210_GAMEPLAY_COMBO_REWARD,28.6,8
2026-07-12,GB,1-5700_LOBBY,60.4,8
2026-07-12,GB,1-2300_GAMEPLAY_FINISH,28.6,8
2026-07-12,GB,1-2151_GAMEPLAY_NRU_MATCHES,28.6,8
2026-07-12,GB,1-FIRST_LOAD_INTRO_FINISH_Android,3.5,8
2026-07-12,GB,1-2400_FINISH_RESULT,29.5,8
2026-07-12,GB,1-2213_GAMEPLAY_DECK_BONUS,27.3,8
2026-07-12,GB,1-2090_PRE_LEVEL_SHOW,63.0,8
2026-07-12,GB,1-7180_BTN_DRAW_DECK,41.9,8
2026-07-12,GB,1-FIRST_LOAD_INTRO_START_Android,3.3,8
2026-07-12,GB,1-2410_FINISH_RESULT_CLAIM,31.6,8
2026-07-12,GB,1-FIRST_LOAD_INTRO_Android,3.3,8
2026-07-12,GB,1-3120_TOURNAMENT_CREATE_FAIL,89.0,8
2026-07-12,GB,1-3100_TOURNAMENT_CREATE,88.8,8
2026-07-12,GB,1-2510_ENTRY_COST_PAY,65.5,8
2026-07-12,GB,1-2111_TUTO_DECK_DRAW,35.9,8
2026-07-12,GB,1-FIRST_LOAD_FB_Android,2.0,8
2026-07-12,GB,1-2114_TUTO_PRE_LEVEL_POPUP,63.1,8
2026-07-12,GB,1-2094_PRE_LEVEL_PLAY,65.4,8
2026-07-12,GB,1-11001_GAMEPLAY_FINISH_5,199.9,7
2026-07-12,GB,1-2116_TUTO_PLUS_CARD,114.1,7
2026-07-12,GB,1-2610_GIMMICK_PLUS_CARD_MATCH,116.1,7
2026-07-12,GB,1-8105_BTN_CITY_DECO_CLOSE,304.3,7
2026-07-12,GB,1-6110_IDLE_GOLD_COLLECT_TRY,147.7,7
2026-07-12,GB,1-8100_CITY_DECO_POPUP,295.9,7
2026-07-12,GB,1-6111_IDLE_GOLD_COLLECT_SUCCESS,148.0,7
2026-07-12,GB,1-2600_GIMMICK_FIRST_APPEAR,114.1,7
2026-07-12,GB,1-2211_GAMEPLAY_STREAK_METER_FILL,176.9,7
2026-07-12,GB,1-5200_LEADERBOARD,209.0,7
2026-07-12,GB,1-2212_GAMEPLAY_STREAK_STAR_EARN,176.9,7
2026-07-12,GB,1-2119_TUTO_STREAK,165.4,7
2026-07-12,GB,1-FIRST_LOAD_INTRO_FINISH_etc,1.7,6
2026-07-12,GB,1-8064_BTN_DAILY_CHECKIN_CLOSE,284.3,6
2026-07-12,GB,1-FIRST_LOAD_INTRO_START_etc,1.3,6
2026-07-12,GB,1-FIRST_LOAD_FB_etc,0.3,6
2026-07-12,GB,1-8120_COLLECTION_POPUP,333.0,6
2026-07-12,GB,1-11003_GAMEPLAY_FINISH_7,323.8,6
2026-07-12,GB,1-8101_CITY_DECO_UPGRADE_TRY,281.3,6
2026-07-12,GB,1-2124_TUTO_BOOSTER_WILDCARD,296.5,6
2026-07-12,GB,1-2091_PRE_LEVEL_BOOSTER_SELECT,435.2,6
2026-07-12,GB,1-11004_GAMEPLAY_FINISH_8,386.8,6
2026-07-12,GB,1-8061_DAILY_CHECKIN_CLAIM_TRY,282.5,6
2026-07-12,GB,1-8060_DAILY_CHECKIN_POPUP,269.7,6
2026-07-12,GB,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,282.5,6
2026-07-12,GB,1-FIRST_LOAD_INTRO_etc,1.3,6
2026-07-12,GB,1-11002_GAMEPLAY_FINISH_6,263.0,6
2026-07-12,GB,1-2123_TUTO_BOOSTER_FIREWORKS,432.0,6
2026-07-12,GB,1-8102_CITY_DECO_UPGRADE_SUCCESS,281.7,6
2026-07-12,GB,1-2122_TUTO_BOOSTER_UNDO,353.0,6
2026-07-12,GB,1-2171_GAMEPLAY_ITEM_FIREWORKS_SUCCESS,466.8,5
2026-07-12,GB,1-2170_GAMEPLAY_ITEM_FIREWORKS_TRY,466.8,5
2026-07-12,GB,1-11005_GAMEPLAY_FINISH_9,476.6,5
2026-07-12,GB,1-2127_TUTO_BETTING_2,495.8,4
2026-07-12,GB,1-8051_DAILY_WHEEL_SPIN_SUCCESS,464.5,4
2026-07-12,GB,1-8053_BTN_DAILY_WHEEL_CLOSE,485.5,4
2026-07-12,GB,1-2093_PRE_LEVEL_BETTING,499.5,4
2026-07-12,GB,1-8050_DAILY_WHEEL_POPUP,456.3,4
2026-07-12,GB,1-FIRST_INTRO_DEBUG_ERROR_PASS_AFTER_98_Android,24.3,3
2026-07-12,GB,1-ALL_INTRO_DEBUG_ERROR_PASS_AFTER_98,24.3,3
2026-07-12,GB,1-FIRST_INTRO_DEBUG_ERROR_98_Android,12.7,3
2026-07-12,GB,1-8130_CITY_LIST_POPUP,418.7,3
2026-07-12,GB,1-11006_GAMEPLAY_FINISH_10,521.3,3
2026-07-12,GB,1-ALL_INTRO_DEBUG_ERROR_98,13.0,3
2026-07-12,GB,1-4200_RV_START,490.0,2
2026-07-12,GB,1-8054_DAILY_WHEEL_AD_SPIN_TRY,497.5,2
2026-07-12,GB,1-2125_TUTO_BOOSTER_EXTRADECK,505.0,2
2026-07-12,GB,1-2180_GAMEPLAY_ITEM_WILDCARD_TRY,411.5,2
2026-07-12,GB,1-2181_GAMEPLAY_ITEM_WILDCARD_SUCCESS,412.0,2
2026-07-12,GB,1-12020_FRAME_DROP_LOG,61.5,2
2026-07-12,GE,1-INTRO_FB_ENTRY_POINT_FINISH,1.3,3
2026-07-12,GE,1-ALL_LOAD_INTRO_START,0.7,3
2026-07-12,GE,1-INTRO_FB_ENTRY_DATA,1.3,3
2026-07-12,GE,1-INTRO_FB_FRIEND,1.0,3
2026-07-12,GE,1-ALL_LOAD_INTRO,0.7,3
2026-07-12,GE,1-6000_FRIEND_COUNT,3.3,3
2026-07-12,GE,1-INTRO_LOGIN,3.7,3
2026-07-12,GE,1-INTRO_OBJECT_POOL_FINISH,1.7,3
2026-07-12,GE,1-INTRO_BUNDLE,1.0,3
2026-07-12,GE,1-INTRO_FB_ENTRY_DATA_FINISH,2.0,3
2026-07-12,GE,1-ALL_LOAD_FB,0.3,3
2026-07-12,GE,1-2100_GAMEPLAY_START,5.3,3
2026-07-12,GE,1-INTRO_FB_FRIEND_FINISH,3.3,3
2026-07-12,GE,1-INTRO_GAME_DATA,1.0,3
2026-07-12,GE,1-INTRO_FB_START_FINISH,0.0,3
2026-07-12,GE,1-INTRO_FB_SUBSCRIBE_BOT,1.0,3
2026-07-12,GE,1-6012_USER_HAMMER_BALANCE,4.0,3
2026-07-12,GE,1-INTRO_OBJECT_POOL,1.3,3
2026-07-12,GE,1-ALL_LOAD_INTRO_FINISH,0.7,3
2026-07-12,GE,1-6020_USER_CURRENT_LEVEL,4.0,3
2026-07-12,GE,1-6011_USER_TICKET_BALANCE,4.0,3
2026-07-12,GE,1-INTRO_SIGNED_PLAYER_INFO,1.0,3
2026-07-12,GE,1-INTRO_BUNDLE_FINISH,1.3,3
2026-07-12,GE,1-6040_SETTING_LANGUAGE,1.3,3
2026-07-12,GE,1-INTRO_GAME_DATA_FINISH,1.7,3
2026-07-12,GE,1-6010_USER_GOLD_BALANCE,4.0,3
2026-07-12,GE,1-12000_TEST_TOUCH,10.7,3
2026-07-12,GE,1-12002_INTRO_DIRECT_ENTRY_END,5.3,3
2026-07-12,GE,1-6030_USER_CITY_STATUS,4.0,3
2026-07-12,GE,1-1000_LOGIN_COMPLETE,4.0,3
2026-07-12,GE,1-12001_INTRO_DIRECT_ENTRY_START,4.0,3
2026-07-12,GE,1-9400_GOLD_TRANSACTION_LOG,4.0,3
2026-07-12,GE,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,1.3,3
2026-07-12,GE,1-2110_TUTO_INGAME_INTRO,7.3,3
2026-07-12,GE,1-1010_LOAD_COMPLETE,5.3,3
2026-07-12,GE,1-INTRO_FB_ENTRY_POINT,1.0,3
2026-07-12,GE,1-INTRO_SIGNED_PLAYER_INFO_FINISH,1.3,3
2026-07-12,GE,1-9403_BOOSTER_TRANSACTION_LOG,4.0,3
2026-07-12,GE,1-7180_BTN_DRAW_DECK,53.5,2
2026-07-12,GE,1-2400_FINISH_RESULT,36.0,2
2026-07-12,GE,1-2600_GIMMICK_FIRST_APPEAR,134.0,2
2026-07-12,GE,1-8060_DAILY_CHECKIN_POPUP,345.5,2
2026-07-12,GE,1-9402_HAMMER_TRANSACTION_LOG,34.5,2
2026-07-12,GE,1-2119_TUTO_STREAK,216.0,2
2026-07-12,GE,1-8102_CITY_DECO_UPGRADE_SUCCESS,185.0,2
2026-07-12,GE,1-11002_GAMEPLAY_FINISH_6,340.5,2
2026-07-12,GE,1-2122_TUTO_BOOSTER_UNDO,443.0,2
2026-07-12,GE,1-5700_LOBBY,74.0,2
2026-07-12,GE,1-2610_GIMMICK_PLUS_CARD_MATCH,135.0,2
2026-07-12,GE,1-9990_PLAY_FIRST_TOUCH,15.0,2
2026-07-12,GE,1-2210_GAMEPLAY_COMBO_REWARD,35.5,2
2026-07-12,GE,1-2124_TUTO_BOOSTER_WILDCARD,368.5,2
2026-07-12,GE,1-2116_TUTO_PLUS_CARD,134.0,2
2026-07-12,GE,1-2111_TUTO_DECK_DRAW,44.0,2
2026-07-12,GE,1-2141_TUTO_STEP_COMPLETE,13.5,2
2026-07-12,GE,1-2213_GAMEPLAY_DECK_BONUS,34.0,2
2026-07-12,GE,1-2300_GAMEPLAY_FINISH,35.5,2
2026-07-12,GE,1-11001_GAMEPLAY_FINISH_5,258.5,2
2026-07-12,GE,1-11003_GAMEPLAY_FINISH_7,397.5,2
2026-07-12,GE,1-2212_GAMEPLAY_STREAK_STAR_EARN,230.0,2
2026-07-12,GE,1-8101_CITY_DECO_UPGRADE_TRY,185.0,2
2026-07-12,GE,1-2114_TUTO_PRE_LEVEL_POPUP,76.5,2
2026-07-12,GE,1-8120_COLLECTION_POPUP,405.0,2
2026-07-12,GE,1-8064_BTN_DAILY_CHECKIN_CLOSE,349.0,2
2026-07-12,GE,1-2090_PRE_LEVEL_SHOW,76.0,2
2026-07-12,GE,1-6111_IDLE_GOLD_COLLECT_SUCCESS,170.5,2
2026-07-12,GE,1-3120_TOURNAMENT_CREATE_FAIL,117.5,2
2026-07-12,GE,1-FIRST_LOAD_INTRO_FINISH_etc,0.5,2
2026-07-12,GE,1-8105_BTN_CITY_DECO_CLOSE,186.5,2
2026-07-12,GE,1-2094_PRE_LEVEL_PLAY,79.0,2
2026-07-12,GE,1-2150_GAMEPLAY_NRU_CARD_MATCH,15.5,2
2026-07-12,GE,1-8130_CITY_LIST_POPUP,202.5,2
2026-07-12,GE,1-8061_DAILY_CHECKIN_CLAIM_TRY,348.0,2
2026-07-12,GE,1-2410_FINISH_RESULT_CLAIM,40.0,2
2026-07-12,GE,1-3100_TOURNAMENT_CREATE,117.5,2
2026-07-12,GE,1-FIRST_LOAD_INTRO_START_etc,0.5,2
2026-07-12,GE,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,348.0,2
2026-07-12,GE,1-2510_ENTRY_COST_PAY,79.0,2
2026-07-12,GE,1-FIRST_LOAD_FB_etc,0.0,2
2026-07-12,GE,1-5200_LEADERBOARD,266.5,2
2026-07-12,GE,1-8100_CITY_DECO_POPUP,180.0,2
2026-07-12,GE,1-6110_IDLE_GOLD_COLLECT_TRY,170.0,2
2026-07-12,GE,1-FIRST_LOAD_INTRO_etc,0.5,2
2026-07-12,GE,1-2151_GAMEPLAY_NRU_MATCHES,35.5,2
2026-07-12,GE,1-2211_GAMEPLAY_STREAK_METER_FILL,230.0,2
2026-07-12,GR,1-INTRO_FB_ENTRY_POINT,55.0,6
2026-07-12,GR,1-INTRO_GAME_DATA,55.2,6
2026-07-12,GR,1-6020_USER_CURRENT_LEVEL,57.2,6
2026-07-12,GR,1-3100_TOURNAMENT_CREATE,121.0,6
2026-07-12,GR,1-2119_TUTO_STREAK,181.2,6
2026-07-12,GR,1-6110_IDLE_GOLD_COLLECT_TRY,165.5,6
2026-07-12,GR,1-2600_GIMMICK_FIRST_APPEAR,137.7,6
2026-07-12,GR,1-2410_FINISH_RESULT_CLAIM,75.3,6
2026-07-12,GR,1-ALL_LOAD_INTRO,1.2,6
2026-07-12,GR,1-2213_GAMEPLAY_DECK_BONUS,71.5,6
2026-07-12,GR,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,248.3,6
2026-07-12,GR,1-ALL_LOAD_INTRO_START,1.2,6
2026-07-12,GR,1-2094_PRE_LEVEL_PLAY,102.3,6
2026-07-12,GR,1-FIRST_LOAD_INTRO_etc,1.2,6
2026-07-12,GR,1-INTRO_BUNDLE_FINISH,55.3,6
2026-07-12,GR,1-INTRO_FB_ENTRY_DATA,55.5,6
2026-07-12,GR,1-2090_PRE_LEVEL_SHOW,100.2,6
2026-07-12,GR,1-INTRO_FB_FRIEND,55.0,6
2026-07-12,GR,1-INTRO_LOGIN,56.5,6
2026-07-12,GR,1-INTRO_OBJECT_POOL_FINISH,55.5,6
2026-07-12,GR,1-9400_GOLD_TRANSACTION_LOG,56.7,6
2026-07-12,GR,1-9402_HAMMER_TRANSACTION_LOG,71.5,6
2026-07-12,GR,1-INTRO_FB_ENTRY_DATA_FINISH,56.2,6
2026-07-12,GR,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,55.5,6
2026-07-12,GR,1-8064_BTN_DAILY_CHECKIN_CLOSE,250.0,6
2026-07-12,GR,1-INTRO_GAME_DATA_FINISH,55.7,6
2026-07-12,GR,1-9990_PLAY_FIRST_TOUCH,63.8,6
2026-07-12,GR,1-9403_BOOSTER_TRANSACTION_LOG,56.8,6
2026-07-12,GR,1-8061_DAILY_CHECKIN_CLAIM_TRY,248.3,6
2026-07-12,GR,1-8060_DAILY_CHECKIN_POPUP,246.7,6
2026-07-12,GR,1-6012_USER_HAMMER_BALANCE,57.2,6
2026-07-12,GR,1-6011_USER_TICKET_BALANCE,57.2,6
2026-07-12,GR,1-6010_USER_GOLD_BALANCE,57.2,6
2026-07-12,GR,1-2610_GIMMICK_PLUS_CARD_MATCH,139.2,6
2026-07-12,GR,1-2210_GAMEPLAY_COMBO_REWARD,72.7,6
2026-07-12,GR,1-2211_GAMEPLAY_STREAK_METER_FILL,188.5,6
2026-07-12,GR,1-2151_GAMEPLAY_NRU_MATCHES,72.7,6
2026-07-12,GR,1-2141_TUTO_STEP_COMPLETE,62.8,6
2026-07-12,GR,1-5700_LOBBY,97.7,6
2026-07-12,GR,1-2124_TUTO_BOOSTER_WILDCARD,261.8,6
2026-07-12,GR,1-2116_TUTO_PLUS_CARD,137.7,6
2026-07-12,GR,1-7180_BTN_DRAW_DECK,83.5,6
2026-07-12,GR,1-11002_GAMEPLAY_FINISH_6,242.3,6
2026-07-12,GR,1-6111_IDLE_GOLD_COLLECT_SUCCESS,165.8,6
2026-07-12,GR,1-12000_TEST_TOUCH,62.5,6
2026-07-12,GR,1-6030_USER_CITY_STATUS,57.2,6
2026-07-12,GR,1-ALL_LOAD_FB,0.5,6
2026-07-12,GR,1-1010_LOAD_COMPLETE,58.2,6
2026-07-12,GR,1-5200_LEADERBOARD,213.5,6
2026-07-12,GR,1-11001_GAMEPLAY_FINISH_5,205.7,6
2026-07-12,GR,1-1000_LOGIN_COMPLETE,56.8,6
2026-07-12,GR,1-11003_GAMEPLAY_FINISH_7,283.0,6
2026-07-12,GR,1-2111_TUTO_DECK_DRAW,79.3,6
2026-07-12,GR,1-3120_TOURNAMENT_CREATE_FAIL,121.0,6
2026-07-12,GR,1-ALL_LOAD_INTRO_FINISH,1.3,6
2026-07-12,GR,1-2510_ENTRY_COST_PAY,102.3,6
2026-07-12,GR,1-12001_INTRO_DIRECT_ENTRY_START,57.2,6
2026-07-12,GR,1-12002_INTRO_DIRECT_ENTRY_END,58.2,6
2026-07-12,GR,1-INTRO_BUNDLE,55.0,6
2026-07-12,GR,1-FIRST_LOAD_INTRO_FINISH_etc,1.3,6
2026-07-12,GR,1-INTRO_SIGNED_PLAYER_INFO_FINISH,55.5,6
2026-07-12,GR,1-INTRO_SIGNED_PLAYER_INFO,55.0,6
2026-07-12,GR,1-INTRO_OBJECT_POOL,55.3,6
2026-07-12,GR,1-6040_SETTING_LANGUAGE,55.3,6
2026-07-12,GR,1-2400_FINISH_RESULT,73.3,6
2026-07-12,GR,1-2100_GAMEPLAY_START,58.0,6
2026-07-12,GR,1-FIRST_LOAD_FB_etc,0.5,6
2026-07-12,GR,1-INTRO_FB_SUBSCRIBE_BOT,55.0,6
2026-07-12,GR,1-2110_TUTO_INGAME_INTRO,60.0,6
2026-07-12,GR,1-FIRST_LOAD_INTRO_START_etc,1.2,6
2026-07-12,GR,1-2300_GAMEPLAY_FINISH,72.7,6
2026-07-12,GR,1-6000_FRIEND_COUNT,56.0,6
2026-07-12,GR,1-2212_GAMEPLAY_STREAK_STAR_EARN,188.5,6
2026-07-12,GR,1-INTRO_FB_ENTRY_POINT_FINISH,55.5,6
2026-07-12,GR,1-2150_GAMEPLAY_NRU_CARD_MATCH,64.7,6
2026-07-12,GR,1-INTRO_FB_FRIEND_FINISH,56.0,6
2026-07-12,GR,1-INTRO_FB_START_FINISH,0.0,6
2026-07-12,GR,1-2114_TUTO_PRE_LEVEL_POPUP,100.5,6
2026-07-12,GR,1-8120_COLLECTION_POPUP,242.3,4
2026-07-12,GR,1-11004_GAMEPLAY_FINISH_8,278.0,4
2026-07-12,GR,1-8100_CITY_DECO_POPUP,262.8,4
2026-07-12,GR,1-8102_CITY_DECO_UPGRADE_SUCCESS,265.0,4
2026-07-12,GR,1-8105_BTN_CITY_DECO_CLOSE,268.0,4
2026-07-12,GR,1-8130_CITY_LIST_POPUP,331.5,4
2026-07-12,GR,1-11006_GAMEPLAY_FINISH_10,400.8,4
2026-07-12,GR,1-2093_PRE_LEVEL_BETTING,360.8,4
2026-07-12,GR,1-5100_DAILY_TASK,497.0,4
2026-07-12,GR,1-8050_DAILY_WHEEL_POPUP,336.5,4
2026-07-12,GR,1-8101_CITY_DECO_UPGRADE_TRY,265.0,4
2026-07-12,GR,1-2091_PRE_LEVEL_BOOSTER_SELECT,310.0,4
2026-07-12,GR,1-5105_BTN_DAILY_TASK_CLOSE,502.5,4
2026-07-12,GR,1-8053_BTN_DAILY_WHEEL_CLOSE,349.8,4
2026-07-12,GR,1-8051_DAILY_WHEEL_SPIN_SUCCESS,345.0,4
2026-07-12,GR,1-2171_GAMEPLAY_ITEM_FIREWORKS_SUCCESS,321.3,4
2026-07-12,GR,1-2123_TUTO_BOOSTER_FIREWORKS,308.3,4
2026-07-12,GR,1-2127_TUTO_BETTING_2,358.3,4
2026-07-12,GR,1-2170_GAMEPLAY_ITEM_FIREWORKS_TRY,321.3,4
2026-07-12,GR,1-2122_TUTO_BOOSTER_UNDO,256.3,4
2026-07-12,GR,1-11005_GAMEPLAY_FINISH_9,327.8,4
2026-07-12,GR,1-2125_TUTO_BOOSTER_EXTRADECK,481.0,3
2026-07-12,GR,1-2190_GAMEPLAY_ITEM_EXTRADECK_TRY,483.3,3
2026-07-12,GR,1-2191_GAMEPLAY_ITEM_EXTRADECK_SUCCESS,483.7,3
2026-07-12,GR,1-5004_BTN_SHOP_CLOSE,315.5,2
2026-07-12,GR,1-2130_TUTO_GIMMICK_RUNNER,550.5,2
2026-07-12,GR,1-8056_DAILY_WHEEL_AD_SPIN_FAIL,315.0,2
2026-07-12,GR,1-5412_EVENT_RED_CARD_MILESTONE_CLOSE,493.5,2
2026-07-12,GR,1-8022_BTN_SETTING_SOUND,232.5,2
2026-07-12,GR,1-8020_SETTING_POPUP,231.5,2
2026-07-12,GR,1-8131_CITY_LIST_SELECT,276.0,2
2026-07-12,GR,1-2180_GAMEPLAY_ITEM_WILDCARD_TRY,405.0,2
2026-07-12,GR,1-12020_FRAME_DROP_LOG,193.0,2
2026-07-12,GR,1-8054_DAILY_WHEEL_AD_SPIN_TRY,315.0,2
2026-07-12,GR,1-8021_BTN_SETTING_MUSIC,233.0,2
2026-07-12,GR,1-2620_GIMMICK_RUNNER_MOVE,554.0,2
2026-07-12,GR,1-4220_RV_ERROR,315.0,2
2026-07-12,GR,1-5410_EVENT_RED_CARD_MILESTONE,489.0,2
2026-07-12,GR,1-5000_SHOP,312.0,2
2026-07-12,GR,1-2511_ENTRY_COST_PAY_TICKET,343.5,2
2026-07-12,GR,1-2181_GAMEPLAY_ITEM_WILDCARD_SUCCESS,405.0,2
2026-07-12,GR,1-8025_BTN_SETTING_CLOSE,235.5,2
2026-07-12,GR,1-4200_RV_START,315.0,2
2026-07-12,GR,1-9401_TICKET_TRANSACTION_LOG,322.5,2
2026-07-12,GT,1-INTRO_OBJECT_POOL_FINISH,5.0,3
2026-07-12,GT,1-INTRO_LOGIN,5.7,3
2026-07-12,GT,1-INTRO_GAME_DATA,3.7,3
2026-07-12,GT,1-INTRO_FB_FRIEND_FINISH,3.7,3
2026-07-12,GT,1-9400_GOLD_TRANSACTION_LOG,6.0,3
2026-07-12,GT,1-6010_USER_GOLD_BALANCE,6.3,3
2026-07-12,GT,1-6020_USER_CURRENT_LEVEL,6.3,3
2026-07-12,GT,1-INTRO_GAME_DATA_FINISH,4.7,3
2026-07-12,GT,1-INTRO_FB_ENTRY_POINT_FINISH,4.7,3
2026-07-12,GT,1-6011_USER_TICKET_BALANCE,6.3,3
2026-07-12,GT,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,5.0,3
2026-07-12,GT,1-FIRST_LOAD_INTRO_FINISH_Android,3.3,3
2026-07-12,GT,1-INTRO_SIGNED_PLAYER_INFO_FINISH,3.7,3
2026-07-12,GT,1-2110_TUTO_INGAME_INTRO,10.7,3
2026-07-12,GT,1-2141_TUTO_STEP_COMPLETE,56.7,3
2026-07-12,GT,1-6012_USER_HAMMER_BALANCE,6.3,3
2026-07-12,GT,1-ALL_LOAD_INTRO_FINISH,3.3,3
2026-07-12,GT,1-1000_LOGIN_COMPLETE,6.3,3
2026-07-12,GT,1-INTRO_FB_ENTRY_DATA_FINISH,5.0,3
2026-07-12,GT,1-6030_USER_CITY_STATUS,6.3,3
2026-07-12,GT,1-9403_BOOSTER_TRANSACTION_LOG,6.0,3
2026-07-12,GT,1-9990_PLAY_FIRST_TOUCH,60.3,3
2026-07-12,GT,1-FIRST_LOAD_FB_Android,1.7,3
2026-07-12,GT,1-FIRST_LOAD_INTRO_Android,3.0,3
2026-07-12,GT,1-12002_INTRO_DIRECT_ENTRY_END,8.7,3
2026-07-12,GT,1-12001_INTRO_DIRECT_ENTRY_START,6.3,3
2026-07-12,GT,1-1010_LOAD_COMPLETE,8.7,3
2026-07-12,GT,1-INTRO_FB_FRIEND,3.3,3
2026-07-12,GT,1-INTRO_SIGNED_PLAYER_INFO,3.3,3
2026-07-12,GT,1-INTRO_OBJECT_POOL,4.0,3
2026-07-12,GT,1-INTRO_FB_ENTRY_POINT,3.3,3
2026-07-12,GT,1-INTRO_FB_SUBSCRIBE_BOT,3.3,3
2026-07-12,GT,1-2100_GAMEPLAY_START,8.7,3
2026-07-12,GT,1-INTRO_FB_START_FINISH,0.0,3
2026-07-12,GT,1-INTRO_FB_ENTRY_DATA,4.7,3
2026-07-12,GT,1-INTRO_BUNDLE_FINISH,4.0,3
2026-07-12,GT,1-FIRST_LOAD_INTRO_START_Android,3.0,3
2026-07-12,GT,1-12000_TEST_TOUCH,55.3,3
2026-07-12,GT,1-ALL_LOAD_INTRO_START,3.0,3
2026-07-12,GT,1-ALL_LOAD_INTRO,3.0,3
2026-07-12,GT,1-2150_GAMEPLAY_NRU_CARD_MATCH,62.7,3
2026-07-12,GT,1-ALL_LOAD_FB,2.0,3
2026-07-12,GT,1-INTRO_BUNDLE,3.3,3
2026-07-12,GT,1-6040_SETTING_LANGUAGE,4.0,3
2026-07-12,GT,1-6000_FRIEND_COUNT,3.7,3
2026-07-12,GT,1-2111_TUTO_DECK_DRAW,39.5,2
2026-07-12,GT,1-3100_TOURNAMENT_CREATE,122.5,2
2026-07-12,GT,1-2410_FINISH_RESULT_CLAIM,35.5,2
2026-07-12,GT,1-2213_GAMEPLAY_DECK_BONUS,32.0,2
2026-07-12,GT,1-2094_PRE_LEVEL_PLAY,79.5,2
2026-07-12,GT,1-2090_PRE_LEVEL_SHOW,78.0,2
2026-07-12,GT,1-3120_TOURNAMENT_CREATE_FAIL,122.5,2
2026-07-12,GT,1-2510_ENTRY_COST_PAY,79.5,2
2026-07-12,GT,1-2400_FINISH_RESULT,34.0,2
2026-07-12,GT,1-5700_LOBBY,75.5,2
2026-07-12,GT,1-2300_GAMEPLAY_FINISH,33.0,2
2026-07-12,GT,1-2114_TUTO_PRE_LEVEL_POPUP,78.0,2
2026-07-12,GT,1-7180_BTN_DRAW_DECK,44.5,2
2026-07-12,GT,1-2151_GAMEPLAY_NRU_MATCHES,33.0,2
2026-07-12,GT,1-2210_GAMEPLAY_COMBO_REWARD,33.0,2
2026-07-12,GT,1-9402_HAMMER_TRANSACTION_LOG,32.0,2
2026-07-12,HN,1-INTRO_BUNDLE,4.5,2
2026-07-12,HN,1-INTRO_FB_START_FINISH,0.0,2
2026-07-12,HN,1-INTRO_LOGIN,6.5,2
2026-07-12,HN,1-FIRST_LOAD_FB_Android,2.0,2
2026-07-12,HN,1-9403_BOOSTER_TRANSACTION_LOG,6.5,2
2026-07-12,HN,1-INTRO_OBJECT_POOL_FINISH,7.5,2
2026-07-12,HN,1-6030_USER_CITY_STATUS,7.0,2
2026-07-12,HN,1-2110_TUTO_INGAME_INTRO,15.5,2
2026-07-12,HN,1-INTRO_GAME_DATA,4.5,2
2026-07-12,HN,1-INTRO_FB_ENTRY_DATA_FINISH,6.5,2
2026-07-12,HN,1-FIRST_LOAD_INTRO_FINISH_Android,3.5,2
2026-07-12,HN,1-FIRST_LOAD_INTRO_START_Android,3.5,2
2026-07-12,HN,1-INTRO_FB_ENTRY_POINT,4.5,2
